original_index,0,1,2,3
161,0.0,0.0,0.0,0.0
163,0.0,0.0,0.20772792014644625,0.005607213904193172
164,0.00012169688458176433,0.05876547307407817,0.03309883762653958,0.18015766627938226
165,0.09417887165346439,0.2024820037875541,0.0,0.0
166,0.00958369997754845,0.06817731843870845,0.2637922359145317,0.030796600859429247
168,0.01081908198699878,0.13149694754090388,0.0,0.0
169,0.0,0.1964588697448112,0.0,0.0
170,0.014295772265302032,0.08852393263584096,0.01784315667177022,0.0
171,0.0,0.0286390428455101,0.19897163081261837,0.25903675011314703
172,0.0,0.09732705143140676,0.029874370554875983,0.015737162037717006
173,0.08874925305146514,0.08726704301592762,0.0,0.01910186087714813
174,0.09815261231798617,0.10238280059104282,0.0,0.0025860153801043743
176,0.0,0.04269062470037927,0.0,0.011969716774936641
177,0.0,0.0,0.6064039980663765,0.0
178,0.0,0.10584357761148279,0.0,0.026036075862116276
179,0.0,0.10806968443491966,0.0,0.0
180,0.3032945868952689,0.0,0.0,0.0
181,0.020675215622093825,0.10368481403656606,0.0,0.01464453568686353
182,0.0,0.0,0.4259819340912892,0.0
183,0.0,0.06105508565687793,0.0,0.24558614563707482
184,0.0,0.08206986338178647,0.04833328855532755,0.06669921078251863
185,0.0,0.03471269385174272,0.0747337866576852,0.0
186,0.0,0.017775001451589213,0.01204174250000259,0.07325335559038665
187,0.0,0.0317854018749286,0.0,0.028935363706898497
188,0.0,0.15446443148657502,0.0,0.0
189,0.0,0.16976007304926913,0.0,0.011419620557092414
190,0.00969033948437849,0.08957029619692818,0.06598646929285765,0.016550033966568928
191,0.0029524463133493526,0.007781169700159124,0.028603400404307866,0.027588043672177452
192,0.0,0.11751249101358247,0.0,0.017215889403923063
193,0.0,0.09330114525168384,0.0003536315133450021,0.171811597757901
194,0.005334215753655084,0.008405372931420416,0.045964757649577026,0.027612404193463624
195,0.10034762128818907,0.0,0.0,0.2431433686629631
196,0.012920490390267932,0.005503374940211259,0.2213548398466371,0.0026591058472813004
197,0.0,0.0,0.0,0.6544839264496821
198,0.03588174124605384,0.11278239136016509,0.0018253558994816323,0.058764819005404464
199,0.0,0.10159856902145965,0.10367427479089421,0.0
200,0.0,0.017820255867119536,0.008763507246199688,0.24287936429601453
201,0.0,0.1754231848802701,0.0,0.0
202,0.0,0.12004371596508635,0.0,0.23657466004613129
203,0.004493358256456183,0.0240426480899572,0.009749403266655216,0.04180593588605061
204,0.0722130166255086,0.02520919318726227,0.032995686965726155,0.02389701201113235
