original_index,0,1,2,3
108,0.2708693978899838,0.09457037276562864,0.17005205938759024,0.0816093114493043
109,0.456724880705657,0.17022898425685515,0.2153065224603353,0.11180358164736293
110,0.341158535714659,0.23194994681821923,0.183631252607286,0.11272825250428968
112,0.2872023727733404,0.17000726719127407,0.17698015532653763,0.16675189766754914
113,8.568607137983766e-309,1.0,1.104866456194528e-308,7.46812408556449e-309
114,8.529068290815556e-309,1.0,1.0967915822292744e-308,7.320255264585636e-309
115,1.0,6.492635340845624e-309,9.6299050236929e-309,6.067820144653273e-309
116,0.5117289470728211,0.08394068882064518,0.1299615818247725,0.08178534795672085
117,0.3458492191785737,0.14516907450042546,0.18582064379314983,0.10569704836374015
119,0.2728385513907061,0.18618015662789103,0.19059433248771254,0.11482692794628402
120,0.42599266953815895,0.18249850784621202,0.16989697703855713,0.09821878700895453
121,0.7599600047097611,0.058612671052729805,0.0852041379818741,0.04115664232333285
122,0.011637188098895647,0.012530425408703862,0.01419172264976696,0.9366397241160778
123,0.18220475247073606,0.4564635031689887,0.1700577933644067,0.11905849634701715
124,0.32506036630138097,0.09778204131498247,0.12399344243174772,0.07886965801798214
125,0.19936550677754458,0.2946577747440525,0.20107403924577333,0.09628697850381146
126,1.0,6.50591664195915e-309,9.90858702233586e-309,6.11583004606543e-309
127,0.1292374415780165,0.07772115798486168,0.5276402934495847,0.09035764823477664
128,0.24180754790608305,0.14158338028728104,0.1888448315266787,0.17828628639381486
129,0.21442681285586188,0.34914769992815886,0.2051824589310804,0.1048621870928327
130,0.21048752808569546,0.12479245524900195,0.3447614499121113,0.09247180393211359
131,0.21065862342872224,0.2769032266718436,0.20728386682166866,0.10029263724754892
132,0.8300508715081267,0.0489077920271133,0.07467662238446389,0.04636471408029612
133,0.10477062500964499,0.5061624940126844,0.12139665579349017,0.0853208154704002
134,1.1511746650528075e-308,9.410599817113443e-309,1.0,9.56884498940753e-309
135,0.41113673624063035,0.18806369119462577,0.22123962329302457,0.11602382219408075
136,0.28124484144919043,0.22291141924057076,0.19449872849114894,0.1099487476140972
137,0.06294381660346354,0.7645273565459245,0.07330705535147637,0.05277906506512056
138,0.2789428808435483,0.2074043793571129,0.21327623520914765,0.10077154631713417
139,0.3999112782269579,0.11825212416595945,0.14992708186465076,0.11753575746407462
140,0.29464974499209234,0.23429129201420715,0.1944643221093451,0.110800050832299
141,0.5548116075304311,0.11625628786728028,0.17460359389017088,0.07984841146233672
142,1.0,7.785991187954475e-309,1.195673890260768e-308,7.517901661333962e-309
143,8.29541843614018e-309,1.0,9.41882907553238e-309,6.412537842151327e-309
144,7.97838258857123e-309,1.0,9.61846518147787e-309,7.04317691943054e-309
145,0.26259884200845784,0.13354618560099438,0.2764269455076024,0.11116446573742855
146,0.21056656515379304,0.3108267101573128,0.20247009993122136,0.10164747879592695
147,0.12494755670920116,0.37811962069110033,0.144561661681231,0.1057529750294373
148,0.06978728325340032,0.07263877022006734,0.11928428634157713,0.37336150525361333
149,0.28156266714216116,0.15668992376387642,0.17319084112297567,0.1649881702433342
150,0.14249873732635274,0.1659779028719418,0.15214463100836345,0.3330659253920471
151,0.08590783535407262,0.5357674232662609,0.10837810066129143,0.08595013017068678
152,0.027631624264625686,0.027008864854039884,0.03802607460660522,0.8470894792183702
153,0.3631656085965124,0.13239035709396688,0.18653566919672768,0.13399520783844404
154,0.6152696694901534,0.13192000703563195,0.15584868607921976,0.09696163739499489
155,0.33448534201328084,0.14152183547298933,0.18518266628826263,0.10453677935897984
156,1.0,6.91950228538046e-309,9.694280040791694e-309,6.121810696055634e-309
157,1.0,6.978636326624714e-309,9.751939779143745e-309,6.1882126262407e-309
158,0.30864201423138515,0.17739574364388067,0.19170715159038418,0.11768945372754737
159,0.1117449519147748,0.500664125551458,0.12069655850735053,0.07543372568694248
160,0.3988340082804627,0.1357331581223789,0.1686567853163567,0.10679196051548782
161,0.9461126513586643,0.015842703587904787,0.02244766970490909,0.01559697534852189
163,0.1601755963283132,0.49657441717773493,0.15764268319034883,0.11339184865475163
164,7.081278836897546e-309,7.55718441741147e-309,8.597408615399494e-309,1.0
165,1.0,7.363128169579953e-309,1.0493250774385785e-308,7.034148598162613e-309
166,0.1665004667610264,0.328068301409849,0.18286130198206318,0.09990563747774742
168,1.098289264664272e-308,9.97231038272804e-309,1.0,1.110994396279232e-308
169,7.38965408340648e-309,7.422315760718595e-309,1.0178261795401907e-308,1.0
170,0.8174020806500973,0.05473905219154502,0.07808578305770564,0.04977308410065199
171,0.5812509064359553,0.14668698773604233,0.17023531119555346,0.09881347826482396
172,0.14168041062128103,0.18020910442687432,0.17655426968900362,0.11539528877834768
173,1.0,6.799076224033863e-309,9.29342331777276e-309,6.01600512570128e-309
174,1.0,7.464373888092825e-309,1.0243680919142714e-308,6.101008134261363e-309
176,0.20536099021171159,0.1352941836257056,0.36305217025548264,0.09744511218214613
177,0.38382271835452236,0.2537718384693618,0.21347976427602808,0.131846263014112
178,0.21577499205778664,0.14989156936810874,0.22028059347879186,0.16698622948766792
179,0.06313778150710551,0.05006551736737523,0.7009244982492318,0.04731990441341542
180,0.2097906030660167,0.10340797941203095,0.35222918689053745,0.10455599599790899
181,0.16000010073058263,0.37792458394212197,0.15821838689183418,0.10742957373445663
182,7.667886204529893e-309,1.0,9.996447257937473e-309,7.40799803398578e-309
183,1.280222629232022e-308,1.2351887744479716e-308,1.0,9.587365769135286e-309
184,0.3209419745904039,0.17982735518922535,0.18015990078405103,0.1135537957380766
185,0.1667559660046529,0.40331172490564576,0.17942697941485872,0.09200029431796929
186,0.2131016554738361,0.28895432790007675,0.20975283595686853,0.10214949277417873
187,0.17020291992501502,0.23760984154812123,0.1624360517789387,0.18448186895455618
188,0.5358457192354005,0.13324685960670946,0.14089335774049108,0.08386334601100354
189,0.22234745974181433,0.12201029325011649,0.2674041227654393,0.10293875204117964
190,0.33756244533970886,0.12475535544457807,0.19600146600532098,0.10917906660320909
191,0.6484489771735066,0.10434868408769438,0.17273331615172394,0.07446902258707512
192,0.4024453094029451,0.2461382380744188,0.21470469779738827,0.12672833487875793
193,0.5844827107076179,0.15046147289972997,0.16836067116460543,0.09669514522804676
194,0.5763084766375566,0.14488422236152948,0.16754585012696588,0.10689373062076532
195,0.18585376898699574,0.335705969791845,0.18956714806811006,0.09750349101098837
196,0.15952646072398938,0.4965600539668173,0.1581417178876853,0.11355631277265646
197,0.23635033330720326,0.25700646201504207,0.20990837251378636,0.10554922765682463
198,1.3678368688626964e-308,1.057453663777085e-308,1.0,8.804095049660866e-309
199,0.3278663039870737,0.13569058029540168,0.15647600786948096,0.13319233502863756
200,8.09383982883325e-309,1.0,9.952693716067294e-309,7.04512907037656e-309
201,1.0,6.630454305044223e-309,8.85875598397795e-309,5.925642596752414e-309
202,0.08967512618939952,0.08774303606341328,0.6239636254142186,0.11490636409464622
203,1.118695869238789e-308,9.858486296916875e-309,1.0,9.7929453889129e-309
204,0.2556167719229912,0.11293461360547959,0.28197015162613714,0.10708277468694952
205,1.0,6.810827252491905e-309,9.70562409527346e-309,6.54188619350586e-309
206,0.0880932887824747,0.6573444279973262,0.10017768506775206,0.06868575181721129
208,7.129078887437564e-309,7.56270970788924e-309,8.745698250444545e-309,1.0
209,1.0,8.27999532545284e-309,1.2496705219068544e-308,6.346593384777325e-309
210,8.072444368823543e-309,1.0,9.45125758690423e-309,6.44822361399866e-309
211,6.921908376674967e-309,7.00129020677954e-309,9.475219446601745e-309,1.0
212,0.20593105175747295,0.11632102522064407,0.4330343015911605,0.11187107831965852
213,0.1754891322902729,0.4529489748450634,0.17506840410172736,0.12427803411408489
215,0.17504816447688848,0.26999192080701956,0.2667615038062101,0.1008171373653912
217,0.26724544316419957,0.13162444065833986,0.2571974998773621,0.11024938507520808
218,0.08776419681830523,0.5715390229014486,0.09264738427253211,0.06385172726825611
219,7.139584741960683e-309,7.19773767975663e-309,9.8619332550583e-309,1.0
220,0.4186361346947793,0.2283013402989816,0.21006269668303396,0.12879877168906964
221,0.6162008412245571,0.12447004054468057,0.16229396157124298,0.0970351566595193
222,0.16546428988263479,0.4834431700537713,0.16266436461585237,0.11621272079889
223,0.42857117017335705,0.22245844699204215,0.20828526961059002,0.13070169337752094
224,0.1551654084201367,0.20998554377160283,0.15766747440229115,0.21644733674165392
225,7.030447000913443e-309,7.45527160108974e-309,8.624363689995177e-309,1.0
226,0.02711796060531004,0.029510482585112536,0.032671884773552956,0.8138570311661725
227,6.95338803529062e-309,6.969031198595565e-309,9.523566221753534e-309,1.0
228,0.5863861255504186,0.1212677826583159,0.1663667537768226,0.10327459595806263
229,0.2977321871490417,0.1426041892116815,0.16590254172113308,0.10080237368846033
230,0.10361392348814534,0.6421382959635029,0.10757091281341834,0.07446141308608185
231,0.4941642040921524,0.16403107089548685,0.16121060928011322,0.09496592664922097
232,0.2642373035752722,0.1231628761677242,0.14877179908717242,0.08755627557081191
233,0.9041874029225384,0.027066209457209008,0.042728888190486876,0.02601749942976576
234,0.05512937058035669,0.05051320751221374,0.7324620855440243,0.05543797348750563
235,0.30950633118357396,0.12602096669390545,0.19120526175900993,0.12718918299017407
236,0.14804586411683024,0.3212929067138442,0.14394783432798205,0.09662647549443011
237,1.0,7.75397086570295e-309,1.0960780290954567e-308,7.342546144156827e-309
238,1.0,7.6991205598006e-309,9.91311164483757e-309,6.03390274234235e-309
239,6.99544404469221e-309,7.24518868025012e-309,9.18869880240514e-309,1.0
240,1.0,6.980532811756854e-309,9.82938915066309e-309,6.082686481655325e-309
