original_index,0,1,2,3,4
47,0.6378028451003099,0.07491011428114963,0.08386929565545939,0.10037400306551413,0.10304374189756695
48,0.41403066197007987,0.11507045396689879,0.11388452367609792,0.15355645339099377,0.19630015651114424
49,0.4109900853174813,0.09968850493005792,0.10036160591765264,0.14547457361378677,0.1921909331521584
50,0.11404641487273039,0.2153153878670119,0.0796814841772785,0.1659495987275409,0.17137573004680334
52,0.6469734681189252,0.03856347418996513,0.042937893613715444,0.05388325957725538,0.051368378354016885
53,0.6418550989956484,0.06970237854447442,0.08414543590210981,0.09228591355595717,0.11201117300181015
54,0.07212651412649893,0.05648718316484323,0.05737544265884055,0.07214337365028985,0.1626348774783337
55,1.0,7.3710036502007e-309,9.32806879813058e-309,1.035791967655306e-308,1.039436182684929e-308
56,1.6010506899702956e-308,1.0,1.12164340937972e-308,1.868378874853022e-308,1.374762136606223e-308
57,0.5654935154672587,0.07449511863798307,0.0903865611821492,0.10398860451753894,0.1235694527325283
58,2.5397235828887743e-308,1.4864923928607697e-308,9.412321785854625e-309,1.0,2.8453286297866254e-308
59,0.0530237271671879,0.04950014985219465,0.04009641335780949,0.06138299381248287,0.041353508880337175
60,0.6967622751039418,0.05891186675076141,0.06699913165511052,0.08428495690088246,0.09304176958930371
61,0.04243582549603951,0.7290094640842326,0.05292335113003299,0.04416119834067588,0.04999924511351503
62,1.0,6.58197284859967e-309,7.88404230340305e-309,9.01409202334887e-309,9.78291990444785e-309
63,0.10077947373199007,0.5585377996787353,0.13773718309480545,0.10723549773845627,0.09571004575601305
64,0.147655433897708,0.042306171692576916,0.05804561225011256,0.057217411362680506,0.05979514103155613
65,0.052514727711509626,0.7408833175701487,0.0982782444496386,0.05469786867052651,0.053625841598176606
66,0.2784593456876376,0.06932180429688861,0.05618229088706108,0.17205412600062395,0.2472243190555353
67,0.04964877472827134,0.17776160809820007,0.06888601113618743,0.05636200446420629,0.04943233692253825
68,2.2459458266236913e-308,1.329754050532124e-308,1.030059612728711e-308,2.890546389759094e-308,1.0
