original_index,0,1,2,3,4,5,6,7
92,1.7421560122603055e-308,1.0,1.35906001303831e-308,1.1966703256584955e-308,2.0722137914814234e-308,2.6133844072062025e-308,1.2476616105167077e-308,1.2790043580610354e-308
93,0.07372225305793517,0.1511902074182495,0.061531761142011296,0.05045561811106908,0.08638143414867516,0.2306694403711721,0.054789367869530675,0.053600398350790425
94,1.75307378210099e-308,2.5109858125693457e-308,2.17802832081752e-308,1.6141836307543134e-308,2.4641327903024747e-308,1.0,1.6580018329520973e-308,1.5850371204362817e-308
95,0.09637601600368303,0.035815261360312156,0.05178218971619951,0.04925181172046132,0.042519070697514615,0.04354692483048997,0.3482381993859391,0.09990192485410883
96,0.13418121289915816,0.06900074865078418,0.07410434984312088,0.08974133341149065,0.09947808335259181,0.10869083960294369,0.10359910204249351,0.07754028709634188
97,0.2808096373470983,0.06873554351317418,0.05215346199426462,0.05288264572821006,0.07419408281843952,0.08596671903531279,0.0826403731698111,0.07033242685372201
98,0.14592568357157834,0.10596114824086475,0.06519664834088738,0.05612754650762483,0.07876269403738656,0.13343398804415757,0.07826600063463232,0.07875964466962329
99,0.13458679238037538,0.09062815924194534,0.06960179695285909,0.05536312128938658,0.06977815481459192,0.12229360567942905,0.08682825905014686,0.09194339592760402
100,0.09850687193340117,0.11811159491043273,0.05831742109827685,0.053014135965272456,0.10033806887795879,0.20906782294838594,0.06306493379272345,0.059091016662911146
101,1.2436401590121814e-308,1.320028756961679e-308,1.0,2.0417029662654644e-308,1.52988352937251e-308,2.00718612282722e-308,2.0833578778952446e-308,2.3226479028326337e-308
102,0.08995035480287189,0.16736335362854327,0.06788962233009718,0.059772879429909664,0.10891870583517327,0.2526732634117975,0.06343217187558249,0.06064864493158877
103,0.4168318361081478,0.05201392587885384,0.0531646630827634,0.057546263312361394,0.059563259644226846,0.06552938388394466,0.11167575257722477,0.07963958843973785
104,0.047913174687671464,0.0390955610617766,0.13993241475109736,0.05654656406274933,0.04159599684420879,0.04843132855391128,0.1066147879480709,0.1591838302079205
105,1.2839083098120674e-308,1.1141114515902643e-308,1.962322492096869e-308,1.0,2.1554064921593145e-308,1.448838303547848e-308,1.654327421061547e-308,1.4282308260976067e-308
106,0.04452641425983834,0.028017255879252762,0.051213637479764804,0.040186513470011856,0.03575195043666842,0.04788749196008928,0.09086908137340394,0.060705393358063964
107,0.0320446557664948,0.03343851752057333,0.07119468432784314,0.03161472944568464,0.02923740423802966,0.04215236176027726,0.04662764687120026,0.06537919132913116
108,0.0452022939955946,0.042916987190373006,0.03431783722081903,0.03667865572859701,0.06695148242218556,0.10197612833568243,0.03477501866248058,0.030186940757992973
109,0.11362676917749544,0.13457316929885915,0.05930742420684407,0.05657849502793333,0.10554067141288165,0.17862887013388756,0.06459352764652108,0.06056679177080766
110,0.09801841759134591,0.07702209776915704,0.0806183688776138,0.056673274636392365,0.06429861829389014,0.11943723877996132,0.09190018669743212,0.09931137222362772
112,0.03414767425326884,0.02449727770530136,0.03776896520769009,0.10690029975934115,0.04834124168314985,0.03450929353732037,0.040181385939053994,0.03160157540161691
113,0.028759585789094554,0.031332703836218216,0.514424668846006,0.046838510800112435,0.036607218169428996,0.050745115593923855,0.04701100863730841,0.051015452424133016
114,0.05756213734637085,0.07171637472611662,0.09899499671336959,0.05830636767747425,0.07125456917266244,0.26907487378491257,0.06417113053029369,0.06317761949313873
115,0.18638422507718386,0.04488243931222864,0.05210388539955733,0.05085604902328774,0.04854697314168983,0.052364067755286695,0.15297921898068234,0.1041541638876126
116,0.14631032779311515,0.03795132508297983,0.03684690392528196,0.041315330965377504,0.04788843334756377,0.04472568092894906,0.07924474143177813,0.055152782424533794
117,0.0822535535155564,0.3616731383731968,0.054984170600856856,0.04894301532655329,0.08708172639450745,0.12897188076466545,0.053204320465256,0.053792142616280736
119,0.060000144657702176,0.04856790494376026,0.11677983277489434,0.05326692577166273,0.046020035209335716,0.06357016285488126,0.1145180227348965,0.19800701413965166
120,0.12674599067997258,0.04154129203616748,0.030739853275275644,0.028787492502016704,0.037923367801508075,0.0489178632082719,0.045692234864209626,0.04459251983041852
121,0.10227816511845812,0.06317726206092102,0.07781686124788888,0.05574573687628364,0.05772977689059255,0.09205260235726882,0.11344014192452706,0.1250390283934802
122,1.6003669796399803e-308,1.869747036157449e-308,1.5809706096721243e-308,2.500681670665783e-308,1.0,2.3412491189787294e-308,1.4706976353476016e-308,1.3055849289730327e-308
