original_index,0,1,2
166,0.31600348011138146,0.13566297744950406,0.38677113091371074
168,0.420373385070278,0.10059776531761992,0.19653418279735407
169,0.3556495604087672,0.15507612747798724,0.21462885996336273
170,0.2614262084796669,0.24429595294657414,0.15991455638086663
171,0.2883850686805921,0.13740390960447726,0.32124079170763403
172,0.1373051228576521,0.12000935080002165,0.09399543911068256
173,0.28657072677884327,0.1428607417299933,0.15757357571830946
174,0.5784138216174084,0.10352906692131238,0.12969207902841987
176,0.10471210018620751,0.1535647034970509,0.14455819211298282
177,0.05481437236759426,0.8230591334026293,0.05381493786718589
178,0.08085006691568133,0.052905573920545595,0.6609445634925497
179,5.61884909546946e-309,4.3775539340144e-309,1.0
180,0.7361419404061372,0.08503723811209549,0.0835229348579224
181,0.6523616244514681,0.06704781287681706,0.091408983646326
182,6.12505537673717e-309,4.64880053751642e-309,1.0
183,0.10555223108094118,0.3459128448927658,0.10367092775248972
184,0.861622826145404,0.036467357694958805,0.05107010940383215
185,0.13948154224344894,0.12258048323891657,0.09639920940898501
186,0.13756266468147949,0.12615874099121385,0.10291170863404926
187,0.0656283300853863,0.818343081135537,0.06570722854541751
188,0.2773268041398719,0.17957227664347877,0.22156944952806065
189,0.11131189975968116,0.7084064179384011,0.09426870168349984
190,0.6917941937818878,0.08770435764883641,0.10411781669545471
191,0.019547847398057358,0.016923976448817532,0.9296689570804177
192,0.12098064766956652,0.3435776398082078,0.1275538460013441
193,0.1236500560257345,0.6005713338786828,0.12320465739897639
194,0.3102324036383925,0.15297141079025625,0.3752337740459477
195,0.4913575960726041,0.11078443497464248,0.1395270746635113
196,0.7870479078883966,0.07773298337942994,0.10258709104995749
197,0.11417242925843232,0.511187223745137,0.10795174710807942
198,0.6039553948770379,0.09428783187017648,0.1450805476655322
199,0.21441058761033976,0.14249088877555516,0.19101968923847423
200,0.6583434153751122,0.06511837826332544,0.08959287861007283
201,0.3515054265601047,0.18784196552421303,0.16167525513348552
202,0.5343032301890468,0.10242661156789512,0.14810489677708805
203,0.26501178117234275,0.28646210806076444,0.1542567737963669
204,0.560202932889402,0.0937949064892223,0.12971935899090664
205,0.09416584989550639,0.6479606617871309,0.08147919659965579
206,0.08896855080360687,0.758209907069133,0.08064978969342175
208,0.13939039606007952,0.23122214229519936,0.1287763832454
209,1.0,4.024763385137104e-309,5.556303031468257e-309
210,4.66072906487344e-309,1.0,4.72374352837582e-309
211,0.6821889457973841,0.06003378342455566,0.07363542036872574
212,0.12581540352457588,0.5393683528907866,0.09598201402507997
213,4.90904148761409e-309,1.0,4.438094198838036e-309
215,0.04076781388120032,0.9143790084977941,0.03816794068935459
217,5.5383721544699e-309,4.409386103096416e-309,1.0
218,0.3749277562178353,0.15969422954672494,0.3038156027100362
219,0.09867111551182409,0.15801055671546876,0.13743363830241695
220,0.6887710501523732,0.10698210839091872,0.1414936934106474
221,1.0,4.34961714171748e-309,6.361978506885595e-309
222,4.56632817653372e-309,1.0,4.27352313247869e-309
223,0.6835930431847197,0.08598231463982313,0.12345969498678207
224,4.819465546598456e-309,1.0,4.345404083549644e-309
225,0.18146602353378788,0.08544267040907672,0.26963989400936517
226,4.5788559923179e-309,1.0,4.47731253227248e-309
227,0.1269440930189398,0.1448748435777544,0.14599523468078718
228,1.0,4.20314608915685e-309,5.337858001082293e-309
229,0.34213376093186076,0.20844015309632433,0.17655769789879325
230,0.3581191310241966,0.149175548400199,0.2795274786781891
231,0.7939543697689976,0.05695738613079677,0.07779627438564846
232,0.5829645749089897,0.09927947300925165,0.1577314136743396
233,0.1320758708836764,0.15099627405653024,0.1491537321287483
234,5.684000212291917e-309,4.184714910321397e-309,1.0
