0,1,2,3,4,5
0.04458562679295557,0.6735764504919289,0.05096430601292971,0.07899756135796993,0.0540583138431019,0.0440460765365248
0.08809311795351003,0.06533906566368648,0.07595965122682255,0.12448978779067021,0.20096608493194307,0.0773060133461219
0.06763232233471166,0.5328391180321411,0.0712426138464923,0.11649014834779196,0.08241628941291776,0.06896887257790997
0.3797549900374144,0.04430536210669584,0.059157387029257796,0.08851725696326279,0.10373589284119103,0.11563685799917925
0.03146578256825103,0.027074867943241293,0.7693164892241104,0.03438071492876946,0.05619285084384834,0.030110676429160148
0.07682890425799488,0.23186485199270768,0.09119617791613682,0.12434089316934178,0.10999743311697237,0.07658235366993187
0.08776874494546269,0.40426157979682137,0.10311354010725146,0.13954204166911946,0.12117257500483308,0.08932576608804918
2.2586587299943103e-308,1.104161937229337e-308,2.425970547936639e-308,1.7808369021157265e-308,1.0,2.052730983648818e-308
0.1394712499864242,0.0468717515813769,0.06063517624943478,0.08349824996472353,0.1783429322915627,0.14086480227384582
0.4807924558515935,0.04971348352445225,0.06964792736630716,0.09519705465324099,0.14402667878651781,0.13170999272281414
0.0671616748892705,0.2816098600844712,0.07253606873114253,0.16204397644386506,0.07863553033744554,0.0584072573048039
0.20997561996665356,0.050781883737989114,0.07354907830864992,0.11404209132073426,0.1954742209714161,0.09402593716110055
0.0562470893751002,0.04617685982627052,0.0653692864883297,0.17644727749118705,0.06954476398215594,0.04121864506718213
0.2388294021004606,0.05419206821292942,0.07500518607193167,0.09828682871548947,0.19420009644542707,0.14379578216681974
2.224424162486695e-308,1.4273700680134787e-308,1.3349562477585147e-308,1.0,1.761718982463598e-308,1.170808647846658e-308
0.31851243348580205,0.04505481714178807,0.07233073986895744,0.10645378819353257,0.13342396433974155,0.09557568547450503
0.09480545831013627,0.108185665414856,0.06471480005568651,0.5302161711623926,0.08201076297002267,0.05963231138412038
0.38749812318574,0.05398777394817412,0.08544288590011147,0.11082329024134126,0.1727117448671804,0.14300080964366604
0.05061014406388704,0.4285876656354975,0.05382630630064037,0.08946194353898222,0.05805812822454539,0.04844337171300548
0.04254909521837069,0.6836569620476305,0.0435165513283342,0.08749359145676158,0.046766379415931016,0.0382707759097512
0.13348047884092004,0.07280492786089059,0.09878850418617904,0.15661941475532934,0.1473486907886993,0.1444887986117627
0.4238330876624228,0.0539340662375233,0.07254910980295366,0.10954186717345867,0.15196735781236415,0.11176904674143297
0.059719617336394984,0.5944623578029746,0.07056378743039614,0.09601846396531082,0.07615102089887674,0.06416275456165223
0.5022396882605846,0.0540391230556401,0.06422030039188917,0.10077110639350503,0.12380765355784763,0.10626437306492045
0.06944058181249962,0.3687871626282494,0.06729214707920875,0.10788649305159982,0.08393721923230509,0.07293654343623555
8.94788053371089e-309,1.0,9.161756145632016e-309,1.700722320917929e-308,1.006910165479717e-308,8.50260867286767e-309
0.058132266864370646,0.5942281750510375,0.06694289985212525,0.09390817770158283,0.07309316929354044,0.06094295308921713
1.0479821621747736e-308,8.63704993731422e-309,1.0,1.1584984739382526e-308,1.9560104878464866e-308,9.80588694666112e-309
2.640811303819654e-308,1.129575921729822e-308,1.9297438601057273e-308,2.0350506692034096e-308,1.0,2.1800359111599297e-308
